ticket_id,type,organization,comment,photo,photo_after,coords,address,subdistrict,district,province,timestamp,state,star,count_reopen,last_activity,response_time,YEAR,MONTH,_id,PROV_ID,PROV_T,MinRain,MaxRain,AvgRain
2022-39BTEG,{ถนน},"เขตลาดพร้าว,สำนักการจราจรและขนส่ง กรุงเทพมหานคร (สจส. กทม.),สำนักงานวิศวกรรมจราจร สวจ.สจส. กทม.,กลุ่มงานเครื่องหมายจราจร 1 สวจ.สจส. กทม.",ส่งรูปทางม้าลายไม่ชัดเจน และรถขายของเพิ่มเติม บริเวณตลาดทรัพย์นิมิตร,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-01/ed3178867cac77a6b21ae99b8b326f8c836185e8.jpg,https://storage.googleapis.com/traffy_public_bucket/attachment/2023-05/1683103055237.jpeg,"100.61849,13.82484",129 ถ. สุคนธสวัสดิ์ แขวงลาดพร้าว เขตลาดพร้าว กรุงเทพมหานคร 10230 ประเทศไทย,ลาดพร้าว,ลาดพร้าว,กรุงเทพมหานคร,2022-01-26 13:32:37.177987+00:00,เสร็จสิ้น,,0,2024-11-13 06:06:16.579351+00:00,1021 days 16:33:39.401364,2022,1,3697.0,10.0,กรุงเทพมหานคร,16.47999954,43.79000092,29.58753247
2022-DMG79E,{ความสะอาด},เขตดุสิต,ขยะ,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-01/4e72fb3b0add375d0c58ad4bbbcbd81c07d42495.jpg,https://storage.googleapis.com/traffy_public_bucket/attachment/2023-05/1684300565004.jpeg,"100.51523,13.75824",76 ถนน ลูกหลวง แขวง สี่แยกมหานาค เขตดุสิต กรุงเทพมหานคร 10300 ประเทศไทย,สวนจิตรลดา,ดุสิต,กรุงเทพมหานคร,2022-01-28 04:09:47.823237+00:00,เสร็จสิ้น,4.0,0,2023-05-17 05:16:34.660298+00:00,474 days 01:06:46.837061,2022,1,3697.0,10.0,กรุงเทพมหานคร,16.47999954,43.79000092,29.58753247
2022-E7JRF8,{},เขตดุสิต,ขอบคุณมากค่ะ,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-01/12d0cb5d1b178236404456bc49d099ff95e55ea2.jpg,,"100.51815,13.78859",142 ซอย องครักษ์ 6 แขวง ถนนนครไชยศรี เขตดุสิต กรุงเทพมหานคร 10300 ประเทศไทย,ถนนนครไชยศรี,ดุสิต,กรุงเทพมหานคร,2022-01-29 10:54:11.873046+00:00,เสร็จสิ้น,,0,2023-05-17 05:04:03.042764+00:00,472 days 18:09:51.169718,2022,1,3697.0,10.0,กรุงเทพมหานคร,16.47999954,43.79000092,29.58753247
2022-E449PD,{ถนน},"เขตประเวศ,สำนักการจราจรและขนส่ง กรุงเทพมหานคร (สจส. กทม.),ฝ่ายโยธา เขตประเวศ",เส้นทางม้าลายไม่ชัด ตรงหน้าทางเข้าตลาดนัดรถไฟ ศรีนครินทร์ ข้างๆ ซีคอน,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-01/70d39d3a8880924cc46039c166da9b98dc75dc27.jpg,,"100.64730,13.69141",13/131 ถนน ศรีนครินทร์ แขวง หนองบอน เขต ประเวศ กรุงเทพมหานคร 10250 ประเทศไทย,หนองบอน,ประเวศ,กรุงเทพมหานคร,2022-01-30 15:43:46.155790+00:00,เสร็จสิ้น,,0,2022-06-23 23:48:29.379950+00:00,144 days 08:04:43.224160,2022,1,3697.0,10.0,กรุงเทพมหานคร,16.47999954,43.79000092,29.58753247
2022-FNW2ER,{},"เขตสายไหม,ฝ่ายโยธา เขตสายไหม",พื้นชำรุดครับ,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-02/431fb6687f045915baac7dfa2dbd15ae47be7e49.jpg,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-06/c6bf40ecff5cd58172b37363f32b6a3b08fb1b63.jpg,"100.62674,13.92760",89 ซอย เขื่อนขันธ์ 2 แขวง สายไหม เขตสายไหม กรุงเทพมหานคร 10220 ประเทศไทย,สายไหม,สายไหม,กรุงเทพมหานคร,2022-02-01 11:02:29.400946+00:00,เสร็จสิ้น,,0,2023-07-12 03:09:21.489869+00:00,525 days 16:06:52.088923,2022,2,3774.0,10.0,กรุงเทพมหานคร,56.22000122,116.7900009,88.19543931
2022-62HXGH,{ถนน},"เขตสาทร,สำนักการจราจรและขนส่ง กรุงเทพมหานคร (สจส. กทม.)",เรื่องทางม้าลายหายไป บริเวณสี่แยกถนนจันทร์-เซนต์หลุยส์,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-02/215741aea77e74cd10d3b3e71947e5e6bd7ecb4f.jpg,https://storage.googleapis.com/traffy_public_bucket/attachment/2023-02/aad8e445446dd060307214504cef198b779d3823.png,"100.52680,13.70629",1878 ซอย จันทน์ 18/8 แขวง ทุ่งวัดดอน เขต สาทร กรุงเทพมหานคร 10120 ประเทศไทย,ทุ่งวัดดอน,สาทร,กรุงเทพมหานคร,2022-02-01 18:11:20.963592+00:00,เสร็จสิ้น,1.0,0,2023-02-10 09:48:30.498845+00:00,373 days 15:37:09.535253,2022,2,3774.0,10.0,กรุงเทพมหานคร,56.22000122,116.7900009,88.19543931
2022-CGYXCQ,{},"กรมป้องกันและบรรเทาสาธารณภัย,ศูนย์อำนวยการบรรเทาสาธารณภัย ส่วนกลาง,เขตราชเทวี",สีเส้นไม่ชัดเจน #ทางม้าลาย,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-02/259c597cf7a80501b9ce09b06a46319e03b03120.jpg,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-02/86d42bf344147da372e2f11c8c0357cc1bdc019c.jpg,"100.54218,13.75541",90/5 ถนนราชปรารภ แขวง ถนนพญาไท เขตราชเทวี กรุงเทพมหานคร 10400 ประเทศไทย,ถนนพญาไท,ราชเทวี,กรุงเทพมหานคร,2022-02-03 09:25:56.799171+00:00,เสร็จสิ้น,,0,2024-03-05 11:50:46.435851+00:00,761 days 02:24:49.636680,2022,2,3774.0,10.0,กรุงเทพมหานคร,56.22000122,116.7900009,88.19543931
2022-7UDVXF,{},"กรมป้องกันและบรรเทาสาธารณภัย,ศูนย์อำนวยการบรรเทาสาธารณภัย ส่วนกลาง,เขตบางรัก",สีเส้นไม่ชัดเจน #ทางม้าลาย,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-02/f40839cd190018869c2daf4376693f42fdf5faf7.jpg,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-03/7bf243a7299f8fc82c37b66885194938b0e5aa10.jpg,"100.51875,13.71870",เลขที่ 160 ถ. สาทรเหนือ แขวง สีลม เขตบางรัก กรุงเทพมหานคร 10500 ประเทศไทย,สีลม,บางรัก,กรุงเทพมหานคร,2022-02-04 04:26:51.203566+00:00,เสร็จสิ้น,,0,2024-03-05 11:50:59.575234+00:00,760 days 07:24:08.371668,2022,2,3774.0,10.0,กรุงเทพมหานคร,56.22000122,116.7900009,88.19543931
2022-C9AX76,{แสงสว่าง},"กรมป้องกันและบรรเทาสาธารณภัย,ศูนย์อำนวยการบรรเทาสาธารณภัย ส่วนกลาง,เขตดุสิต",ไม่มีไฟส่องสว่าง #ทางม้าลาย,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-02/d7a99270fd2d229a7088e2646f9ad3f58361d61a.jpg,,"100.50906,13.77239",12/1 ถนน อู่ทองนอก แขวง ดุสิต เขตดุสิต กรุงเทพมหานคร 10300 ประเทศไทย,ดุสิต,ดุสิต,กรุงเทพมหานคร,2022-02-04 04:57:37.136868+00:00,เสร็จสิ้น,,0,2024-03-05 11:51:11.518940+00:00,760 days 06:53:34.382072,2022,2,3774.0,10.0,กรุงเทพมหานคร,56.22000122,116.7900009,88.19543931
2022-Q2Z98G,{},"กรมป้องกันและบรรเทาสาธารณภัย,ศูนย์อำนวยการบรรเทาสาธารณภัย ส่วนกลาง,เขตบางรัก",ไม่มีไฟสัญญาณ #ทางม้าลาย,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-02/070f9f7e12448f2fbcfe8e2520d14a73f970e0ef.jpg,,"100.52558,13.72543",แยกเดโช 703 ถนน สีลม แขวง สีลม เขตบางรัก กรุงเทพมหานคร 10500 ประเทศไทย,สี่พระยา,บางรัก,กรุงเทพมหานคร,2022-02-04 04:59:07.057648+00:00,เสร็จสิ้น,5.0,0,2024-03-05 11:51:23.438590+00:00,760 days 06:52:16.380942,2022,2,3774.0,10.0,กรุงเทพมหานคร,56.22000122,116.7900009,88.19543931
2022-DY7YCJ,{},"กรมป้องกันและบรรเทาสาธารณภัย,ศูนย์อำนวยการบรรเทาสาธารณภัย ส่วนกลาง,เขตจตุจักร",สีเส้นไม่ชัดเจน #ทางม้าลาย,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-02/6b48649c88032e45d1c22f64f328aadc65df0541.jpg,,"100.54114,13.79787",101/74 กำแพงเพชร 1 แขวง จตุจักร เขตจตุจักร กรุงเทพมหานคร 10900 ประเทศไทย,จตุจักร,จตุจักร,กรุงเทพมหานคร,2022-02-04 05:35:55.239586+00:00,เสร็จสิ้น,5.0,0,2024-05-15 09:04:12.523726+00:00,831 days 03:28:17.284140,2022,2,3774.0,10.0,กรุงเทพมหานคร,56.22000122,116.7900009,88.19543931
2022-6E4E8D,{},"กรมป้องกันและบรรเทาสาธารณภัย,ศูนย์อำนวยการบรรเทาสาธารณภัย ส่วนกลาง,เขตบางแค",ไม่มีไฟสัญญาณ #ทางม้าลาย,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-02/ae887a5fde2568e1985751af0c16f5b1ed5d226e.jpg,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-02/556744b15f993f04a94201691fd5b97d590f0b70.jpg,"100.39562,13.74479",29 ถ. บางแวก แขวง บางไผ่ เขตบางแค กรุงเทพมหานคร 10160 ประเทศไทย,บางไผ่,บางแค,กรุงเทพมหานคร,2022-02-04 05:39:46.851721+00:00,เสร็จสิ้น,4.0,0,2024-03-05 11:51:47.265064+00:00,760 days 06:12:00.413343,2022,2,3774.0,10.0,กรุงเทพมหานคร,56.22000122,116.7900009,88.19543931
2022-GMVHXT,{น้ำท่วม},"เขตสาทร,สำนักการระบายน้ำ กทม.,กองระบบท่อระบายน้ำ สำนักการระบายน้ำ",ปัญหาน้ำท่วมในซอยสวนพลู 1,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-02/ad51ef503293d69339e06e994defe64f232a4300.jpg,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-11/b222778aed7b79b8f75e41fada80f4e2c6189ce9.jpg,"100.53882,13.71880",483 ถ. สวนพลู แขวง ทุ่งมหาเมฆ เขต สาทร กรุงเทพมหานคร 10120 ประเทศไทย,ทุ่งมหาเมฆ,สาทร,กรุงเทพมหานคร,2022-02-04 12:06:06.193756+00:00,เสร็จสิ้น,3.0,0,2022-11-13 05:55:26.387723+00:00,281 days 17:49:20.193967,2022,2,3774.0,10.0,กรุงเทพมหานคร,56.22000122,116.7900009,88.19543931
2022-A6Z6RM,{},เขตบางกอกน้อย,พื้นชำรุด,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-02/3fa4e7371cce4b215cd1affc78e67d437c6e2717.jpg,https://storage.googleapis.com/traffy_public_bucket/attachment/2024-03/1709646119910.jpeg,"100.47038,13.76132",521 27 ซ.จรัญสนิทวงศ์ 37อำนวยผล4 แขวง บางขุนศรี เขตบางกอกน้อย กรุงเทพมหานคร 10700 ประเทศไทย,บางขุนศรี,บางกอกน้อย,กรุงเทพมหานคร,2022-02-05 03:47:34.705745+00:00,เสร็จสิ้น,,0,2024-03-05 13:42:01.802858+00:00,759 days 09:54:27.097113,2022,2,3774.0,10.0,กรุงเทพมหานคร,56.22000122,116.7900009,88.19543931
2022-843MF6,{กีดขวาง},"กรมป้องกันและบรรเทาสาธารณภัย,ศูนย์อำนวยการบรรเทาสาธารณภัย ส่วนกลาง,เขตดุสิต",รถไม่เคารพกฎจราจร #ทางม้าลาย,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-02/c8afe8f5365a006e89720c416ddee9728890a5cd.jpg,,"100.52825,13.77597",1530/16 ถ. นครไชยศรี แขวง ถนนนครไชยศรี เขตดุสิต กรุงเทพมหานคร 10300 ประเทศไทย,ถนนนครไชยศรี,ดุสิต,กรุงเทพมหานคร,2022-02-06 06:23:30.371023+00:00,เสร็จสิ้น,4.0,0,2024-03-05 11:52:10.885458+00:00,758 days 05:28:40.514435,2022,2,3774.0,10.0,กรุงเทพมหานคร,56.22000122,116.7900009,88.19543931
2022-FX8UWF,{เสียงรบกวน},"เขตลาดพร้าว,ฝ่ายสิ่งแวดล้อมฯ เขตลาดพร้าว","เเจ้งเรื่อง เสียงดังรบกวน
ร้านวนิดา ขายของมือสอง ด้านหน้าทำเป็นร้านขายของ เเต่ด้านหลังร้านติดกับบ้านคน ทำกันเป็นโรงงาน อ๊อกเหล็ก เจียเหล็ก เสียงดังรบกวนกวนตั้งเเต่ 8 โมงเช้า จนถึง 5 โมงเย็นทุกวัน ตกกลางคืนเปิดกันขโมยเสียงดังลั่นตั้งเเต่ 2 ทุ่ม ถึง 8 โมงเช้า เป็นเวลา 4 ปี เเล้ว ในเขตบ้านพักอาศัยคน ชาวบ้านไม่ต้องหลับต้องนอน ไม่ได้รับการเเก้ไขใดๆทั้งสิ้น โทรไปสำนักงานเขต ก็ไม่รับผิดชอบใดๆ ไม่เคยส่งคนมาดู",https://storage.googleapis.com/traffy_public_bucket/attachment/2022-02/c37c62dc12445c8f4f2b909b63301d57e5e2b6e5.jpg,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/1759bbab974bbc28be29583629b30b6ee4258f41.jpg,"100.59393,13.82443",1/173 หมู่ 10 ถนนโชคชัย 4 แขวงลาดพร้าว เขตลาดพร้าว กรุงเทพมหานคร 10230 แขวงลาดพร้าว เขตลาดพร้าว กรุงเทพมหานคร 10230 ประเทศไทย,ลาดพร้าว,ลาดพร้าว,กรุงเทพมหานคร,2022-02-07 00:15:45.797321+00:00,เสร็จสิ้น,,0,2022-12-01 09:39:56.224334+00:00,297 days 09:24:10.427013,2022,2,3774.0,10.0,กรุงเทพมหานคร,56.22000122,116.7900009,88.19543931
2022-3UFAJ3,{},"กรมป้องกันและบรรเทาสาธารณภัย,ศูนย์อำนวยการบรรเทาสาธารณภัย ส่วนกลาง,เขตคลองเตย",สีเส้นไม่ชัดเจน #ทางม้าลาย,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-02/7dd21b9180f193bd462067ff0f6970372c1322ee.jpg,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-02/06016b590014e19661f3cc93ce8ce491f621dac3.jpg,"100.56703,13.72428",43 สุขุมวิท 24 แขวง คลองตัน เขตคลองเตย กรุงเทพมหานคร 10110 ประเทศไทย,คลองตัน,คลองเตย,กรุงเทพมหานคร,2022-02-07 01:47:54.962678+00:00,เสร็จสิ้น,,0,2024-03-05 11:52:23.062574+00:00,757 days 10:04:28.099896,2022,2,3774.0,10.0,กรุงเทพมหานคร,56.22000122,116.7900009,88.19543931
2022-8NA9Y9,{กีดขวาง},"กรมป้องกันและบรรเทาสาธารณภัย,ศูนย์อำนวยการบรรเทาสาธารณภัย ส่วนกลาง,เขตลาดกระบัง",รถไม่เคารพกฎจราจร #ทางม้าลาย,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-02/b54265ad7ab2d8938695161fd4bc18a128e0e8f8.jpg,,"100.72459,13.76496",ตรงข้ามบิ๊กซีสาขาเคหะร่มเกล้าร่มเกล้า ถ. เคหะร่มเกล้า แขวง คลองสองต้นนุ่น เขตลาดกระบัง กรุงเทพมหานคร 10520 ประเทศไทย,คลองสองต้นนุ่น,ลาดกระบัง,กรุงเทพมหานคร,2022-02-07 02:13:41.450665+00:00,เสร็จสิ้น,,0,2024-03-05 11:52:35.382155+00:00,757 days 09:38:53.931490,2022,2,3774.0,10.0,กรุงเทพมหานคร,56.22000122,116.7900009,88.19543931
2022-D7HGQJ,{},"กรมป้องกันและบรรเทาสาธารณภัย,ศูนย์อำนวยการบรรเทาสาธารณภัย ส่วนกลาง,เขตหลักสี่,กรมทางหลวง,สำนักการจราจรและขนส่ง กรุงเทพมหานคร (สจส. กทม.)",สีเส้นไม่ชัดเจน #ทางม้าลาย,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-02/0f7b73aef67c61cc1ddec72f896257b0f29b6fab.jpg,,"100.55674,13.89437",88/8 Moo 1 H.AUTO TOWN CAR CENTER Chang Watthana Road Thung Song Hong Khet Lak Si Bangkok 10210 แขวง ทุ่งสองห้อง เขต หลักสี่ กรุงเทพมหานคร 10210 ประเทศไทย,ทุ่งสองห้อง,หลักสี่,กรุงเทพมหานคร,2022-02-07 05:02:26.036042+00:00,กำลังดำเนินการ,,0,2024-05-04 01:27:31.320216+00:00,816 days 20:25:05.284174,2022,2,3774.0,10.0,กรุงเทพมหานคร,56.22000122,116.7900009,88.19543931
2022-7HP3A3,{},"กรมป้องกันและบรรเทาสาธารณภัย,ศูนย์อำนวยการบรรเทาสาธารณภัย ส่วนกลาง,เขตบางกะปิ",ไม่มีเส้นชะลอความเร็ว #ทางม้าลาย,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-02/1ef0fc3d3306a39f2a3fa66d3d8d19fc1c2b2c3c.jpg,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-02/e1616fe72530fcd6c679595f0c7561acb699720f.jpg,"100.62035,13.75313",240 ซอย รามคำแหง 54 แขวง หัวหมาก เขตบางกะปิ กรุงเทพมหานคร 10240 ประเทศไทย,หัวหมาก,บางกะปิ,กรุงเทพมหานคร,2022-02-07 05:12:22.637252+00:00,เสร็จสิ้น,,0,2024-03-05 11:53:00.081091+00:00,757 days 06:40:37.443839,2022,2,3774.0,10.0,กรุงเทพมหานคร,56.22000122,116.7900009,88.19543931
2022-9PH3BZ,"{ทางเท้า,สายไฟ}","เขตประเวศ,ฝ่ายโยธา เขตประเวศ",1. ซ่อมสายไฟ กรีดขวางทางเท้า,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-02/a512f4cca5a0f07e308bfa045ad6bef9ab1ff6df.jpg,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-06/1cd7624cf4eec5b4aa17950fb2be4caec7be009a.jpg,"100.65286,13.71860",31/1 ถ. อ่อนนุช แขวง ประเวศ เขต ประเวศ กรุงเทพมหานคร 10250 ประเทศไทย,ประเวศ,ประเวศ,กรุงเทพมหานคร,2022-02-07 06:14:45.586614+00:00,เสร็จสิ้น,,0,2022-06-29 08:47:22.964827+00:00,142 days 02:32:37.378213,2022,2,3774.0,10.0,กรุงเทพมหานคร,56.22000122,116.7900009,88.19543931
2022-BRXJRY,{},"กรมป้องกันและบรรเทาสาธารณภัย,ศูนย์อำนวยการบรรเทาสาธารณภัย ส่วนกลาง,เขตบางกะปิ",ไม่มีไฟสัญญาณ #ทางม้าลาย,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-02/fa71f30ebf41c4bb185b7ffb020081ff4e81b157.jpg,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-02/d319c142f00bd5ae487a07908c61c9a96f2078d4.jpg,"100.62035,13.75313",240 ซอย รามคำแหง 54 แขวง หัวหมาก เขตบางกะปิ กรุงเทพมหานคร 10240 ประเทศไทย,หัวหมาก,บางกะปิ,กรุงเทพมหานคร,2022-02-07 08:30:45.270079+00:00,เสร็จสิ้น,,0,2024-03-05 11:53:11.867164+00:00,757 days 03:22:26.597085,2022,2,3774.0,10.0,กรุงเทพมหานคร,56.22000122,116.7900009,88.19543931
2022-72ZTTB,{},"กรมป้องกันและบรรเทาสาธารณภัย,ศูนย์อำนวยการบรรเทาสาธารณภัย ส่วนกลาง,เขตหนองจอก",สีเส้นไม่ชัดเจน #ทางม้าลาย,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-02/647d2c97ef8caf7ddd9f3f4d7d4fcf8d9bee3c1e.jpg,,"100.85793,13.84352",127/12 ซอย เชื่อมสัมพันธ์ 13 แขวง กระทุ่มราย เขต หนองจอก กรุงเทพมหานคร 10530 ประเทศไทย,กระทุ่มราย,หนองจอก,กรุงเทพมหานคร,2022-02-08 23:49:01.428764+00:00,เสร็จสิ้น,,0,2024-03-05 11:53:23.937898+00:00,755 days 12:04:22.509134,2022,2,3774.0,10.0,กรุงเทพมหานคร,56.22000122,116.7900009,88.19543931
2022-6VGYRV,{ถนน},"เขตวัฒนา,สำนักการจราจรและขนส่ง กรุงเทพมหานคร (สจส. กทม.),กลุ่มงานเครื่องหมายจราจร 1 สวจ.สจส. กทม.",ทางม้าลายบริเวณทางเลี้ยวเข้าถนนเอกมัยจากถนนเพชรบุรี จาง ใช้งานไม่ได้,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-02/42e0cbc87ba401f0da3324143762bbfc73d24387.jpg,https://storage.googleapis.com/traffy_public_bucket/attachment/2024-03/1709867272841.jpeg,"100.59168,13.74299",2451/3 4 2451 ถนน เพชรบุรีตัดใหม่ แขวง บางกะปิ เขตห้วยขวาง กรุงเทพมหานคร 10310 ประเทศไทย,คลองตันเหนือ,วัฒนา,กรุงเทพมหานคร,2022-02-09 03:02:35.831643+00:00,เสร็จสิ้น,,0,2024-11-13 06:06:24.095431+00:00,1008 days 03:03:48.263788,2022,2,3774.0,10.0,กรุงเทพมหานคร,56.22000122,116.7900009,88.19543931
2022-4L9PWN,{},"กรมป้องกันและบรรเทาสาธารณภัย,ศูนย์อำนวยการบรรเทาสาธารณภัย ส่วนกลาง,เขตบางเขน",ไม่มีไฟสัญญาณ #ทางม้าลาย,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-02/cd7507bba96be9d100d41cfe157523c4892b4d09.jpg,,"100.65086,13.88018",385 ถนนสุขาภิบาล ๕ แขวง ท่าแร้ง เขตบางเขน กรุงเทพมหานคร 10220 ประเทศไทย,ท่าแร้ง,บางเขน,กรุงเทพมหานคร,2022-02-10 12:32:33.334840+00:00,เสร็จสิ้น,,0,2024-03-05 11:54:00.174444+00:00,753 days 23:21:26.839604,2022,2,3774.0,10.0,กรุงเทพมหานคร,56.22000122,116.7900009,88.19543931
